extract_dt,region_id,region_name,market_name,category,commodity,price,scrape_ts
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),MALUSO PUBLIC MARKET,RICE,COMMERCIAL (IMPORTED) Premium (Yellow tagged) - 5% BROKEN,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),OMAIRA MARKET,RICE,COMMERCIAL (IMPORTED) Premium (Yellow tagged) - 5% BROKEN,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),PARANG PUBLIC MARKET,RICE,COMMERCIAL (IMPORTED) Premium (Yellow tagged) - 5% BROKEN,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),SHARIFF AGUAK PUBLIC MARKET,RICE,COMMERCIAL (IMPORTED) Premium (Yellow tagged) - 5% BROKEN,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),"TUCA PUBLIC MARKET, MARAWI CITY",RICE,COMMERCIAL (IMPORTED) Premium (Yellow tagged) - 5% BROKEN,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),BONGAO PUBLIC MARKET,RICE,COMMERCIAL (IMPORTED) Regular Milled - 20-40% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),COTABATO CITY MEGA MARKET,RICE,COMMERCIAL (IMPORTED) Regular Milled - 20-40% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),COTABATO CITY OLD MARKET,RICE,COMMERCIAL (IMPORTED) Regular Milled - 20-40% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),DATU ODIN SINSUAT PUBLIC MARKET,RICE,COMMERCIAL (IMPORTED) Regular Milled - 20-40% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),DATU PAGLAS PUBLIC MARKET,RICE,COMMERCIAL (IMPORTED) Regular Milled - 20-40% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),"JOLO PUBLIC, SERANTES CHINESE PIER MARKET",RICE,COMMERCIAL (IMPORTED) Regular Milled - 20-40% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),LAMITAN CITY PUBLIC MARKET,RICE,COMMERCIAL (IMPORTED) Regular Milled - 20-40% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),MAIMBUNG PUBLIC MARKET,RICE,COMMERCIAL (IMPORTED) Regular Milled - 20-40% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),MALUSO PUBLIC MARKET,RICE,COMMERCIAL (IMPORTED) Regular Milled - 20-40% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),OMAIRA MARKET,RICE,COMMERCIAL (IMPORTED) Regular Milled - 20-40% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),PARANG PUBLIC MARKET,RICE,COMMERCIAL (IMPORTED) Regular Milled - 20-40% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),SHARIFF AGUAK PUBLIC MARKET,RICE,COMMERCIAL (IMPORTED) Regular Milled - 20-40% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),"TUCA PUBLIC MARKET, MARAWI CITY",RICE,COMMERCIAL (IMPORTED) Regular Milled - 20-40% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),BONGAO PUBLIC MARKET,RICE,COMMERCIAL (IMPORTED) Special (Blue tagged) - WHITE RICE,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),COTABATO CITY MEGA MARKET,RICE,COMMERCIAL (IMPORTED) Special (Blue tagged) - WHITE RICE,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),COTABATO CITY OLD MARKET,RICE,COMMERCIAL (IMPORTED) Special (Blue tagged) - WHITE RICE,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),DATU ODIN SINSUAT PUBLIC MARKET,RICE,COMMERCIAL (IMPORTED) Special (Blue tagged) - WHITE RICE,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),DATU PAGLAS PUBLIC MARKET,RICE,COMMERCIAL (IMPORTED) Special (Blue tagged) - WHITE RICE,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),"JOLO PUBLIC, SERANTES CHINESE PIER MARKET",RICE,COMMERCIAL (IMPORTED) Special (Blue tagged) - WHITE RICE,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),MAIMBUNG PUBLIC MARKET,RICE,COMMERCIAL (IMPORTED) Special (Blue tagged) - WHITE RICE,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),MALUSO PUBLIC MARKET,RICE,COMMERCIAL (IMPORTED) Special (Blue tagged) - WHITE RICE,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),OMAIRA MARKET,RICE,COMMERCIAL (IMPORTED) Special (Blue tagged) - WHITE RICE,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),PARANG PUBLIC MARKET,RICE,COMMERCIAL (IMPORTED) Special (Blue tagged) - WHITE RICE,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),SHARIFF AGUAK PUBLIC MARKET,RICE,COMMERCIAL (IMPORTED) Special (Blue tagged) - WHITE RICE,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),"TUCA PUBLIC MARKET, MARAWI CITY",RICE,COMMERCIAL (IMPORTED) Special (Blue tagged) - WHITE RICE,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),BONGAO PUBLIC MARKET,RICE,COMMERCIAL (IMPORTED) Well Milled - 1-19% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),COTABATO CITY MEGA MARKET,RICE,COMMERCIAL (IMPORTED) Well Milled - 1-19% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),COTABATO CITY OLD MARKET,RICE,COMMERCIAL (IMPORTED) Well Milled - 1-19% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),DATU ODIN SINSUAT PUBLIC MARKET,RICE,COMMERCIAL (IMPORTED) Well Milled - 1-19% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),DATU PAGLAS PUBLIC MARKET,RICE,COMMERCIAL (IMPORTED) Well Milled - 1-19% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),"JOLO PUBLIC, SERANTES CHINESE PIER MARKET",RICE,COMMERCIAL (IMPORTED) Well Milled - 1-19% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),MAIMBUNG PUBLIC MARKET,RICE,COMMERCIAL (IMPORTED) Well Milled - 1-19% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),MALUSO PUBLIC MARKET,RICE,COMMERCIAL (IMPORTED) Well Milled - 1-19% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),OMAIRA MARKET,RICE,COMMERCIAL (IMPORTED) Well Milled - 1-19% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),PARANG PUBLIC MARKET,RICE,COMMERCIAL (IMPORTED) Well Milled - 1-19% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),SHARIFF AGUAK PUBLIC MARKET,RICE,COMMERCIAL (IMPORTED) Well Milled - 1-19% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),"TUCA PUBLIC MARKET, MARAWI CITY",RICE,COMMERCIAL (IMPORTED) Well Milled - 1-19% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),BONGAO PUBLIC MARKET,RICE,COMMERCIAL (LOCAL) Premium (Yellow tagged) - 5% BROKEN,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),COTABATO CITY MEGA MARKET,RICE,COMMERCIAL (LOCAL) Premium (Yellow tagged) - 5% BROKEN,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),COTABATO CITY OLD MARKET,RICE,COMMERCIAL (LOCAL) Premium (Yellow tagged) - 5% BROKEN,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),DATU ODIN SINSUAT PUBLIC MARKET,RICE,COMMERCIAL (LOCAL) Premium (Yellow tagged) - 5% BROKEN,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),DATU PAGLAS PUBLIC MARKET,RICE,COMMERCIAL (LOCAL) Premium (Yellow tagged) - 5% BROKEN,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),"JOLO PUBLIC, SERANTES CHINESE PIER MARKET",RICE,COMMERCIAL (LOCAL) Premium (Yellow tagged) - 5% BROKEN,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),MAIMBUNG PUBLIC MARKET,RICE,COMMERCIAL (LOCAL) Premium (Yellow tagged) - 5% BROKEN,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),MALUSO PUBLIC MARKET,RICE,COMMERCIAL (LOCAL) Premium (Yellow tagged) - 5% BROKEN,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),OMAIRA MARKET,RICE,COMMERCIAL (LOCAL) Premium (Yellow tagged) - 5% BROKEN,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),PARANG PUBLIC MARKET,RICE,COMMERCIAL (LOCAL) Premium (Yellow tagged) - 5% BROKEN,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),SHARIFF AGUAK PUBLIC MARKET,RICE,COMMERCIAL (LOCAL) Premium (Yellow tagged) - 5% BROKEN,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),"TUCA PUBLIC MARKET, MARAWI CITY",RICE,COMMERCIAL (LOCAL) Premium (Yellow tagged) - 5% BROKEN,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),BONGAO PUBLIC MARKET,RICE,COMMERCIAL (LOCAL) Regular Milled - 20-40% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),COTABATO CITY MEGA MARKET,RICE,COMMERCIAL (LOCAL) Regular Milled - 20-40% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),COTABATO CITY OLD MARKET,RICE,COMMERCIAL (LOCAL) Regular Milled - 20-40% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),DATU ODIN SINSUAT PUBLIC MARKET,RICE,COMMERCIAL (LOCAL) Regular Milled - 20-40% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),DATU PAGLAS PUBLIC MARKET,RICE,COMMERCIAL (LOCAL) Regular Milled - 20-40% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),"JOLO PUBLIC, SERANTES CHINESE PIER MARKET",RICE,COMMERCIAL (LOCAL) Regular Milled - 20-40% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),LAMITAN CITY PUBLIC MARKET,RICE,COMMERCIAL (LOCAL) Regular Milled - 20-40% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),MAIMBUNG PUBLIC MARKET,RICE,COMMERCIAL (LOCAL) Regular Milled - 20-40% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),MALUSO PUBLIC MARKET,RICE,COMMERCIAL (LOCAL) Regular Milled - 20-40% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),OMAIRA MARKET,RICE,COMMERCIAL (LOCAL) Regular Milled - 20-40% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),PARANG PUBLIC MARKET,RICE,COMMERCIAL (LOCAL) Regular Milled - 20-40% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),SHARIFF AGUAK PUBLIC MARKET,RICE,COMMERCIAL (LOCAL) Regular Milled - 20-40% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),"TUCA PUBLIC MARKET, MARAWI CITY",RICE,COMMERCIAL (LOCAL) Regular Milled - 20-40% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),BONGAO PUBLIC MARKET,RICE,COMMERCIAL (LOCAL) Special (Blue tagged) - WHITE RICE,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),COTABATO CITY MEGA MARKET,RICE,COMMERCIAL (LOCAL) Special (Blue tagged) - WHITE RICE,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),COTABATO CITY OLD MARKET,RICE,COMMERCIAL (LOCAL) Special (Blue tagged) - WHITE RICE,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),DATU ODIN SINSUAT PUBLIC MARKET,RICE,COMMERCIAL (LOCAL) Special (Blue tagged) - WHITE RICE,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),DATU PAGLAS PUBLIC MARKET,RICE,COMMERCIAL (LOCAL) Special (Blue tagged) - WHITE RICE,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),"JOLO PUBLIC, SERANTES CHINESE PIER MARKET",RICE,COMMERCIAL (LOCAL) Special (Blue tagged) - WHITE RICE,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),MAIMBUNG PUBLIC MARKET,RICE,COMMERCIAL (LOCAL) Special (Blue tagged) - WHITE RICE,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),MALUSO PUBLIC MARKET,RICE,COMMERCIAL (LOCAL) Special (Blue tagged) - WHITE RICE,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),OMAIRA MARKET,RICE,COMMERCIAL (LOCAL) Special (Blue tagged) - WHITE RICE,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),PARANG PUBLIC MARKET,RICE,COMMERCIAL (LOCAL) Special (Blue tagged) - WHITE RICE,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),SHARIFF AGUAK PUBLIC MARKET,RICE,COMMERCIAL (LOCAL) Special (Blue tagged) - WHITE RICE,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),"TUCA PUBLIC MARKET, MARAWI CITY",RICE,COMMERCIAL (LOCAL) Special (Blue tagged) - WHITE RICE,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),BONGAO PUBLIC MARKET,RICE,COMMERCIAL (LOCAL) Well Milled - 1-19% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),COTABATO CITY MEGA MARKET,RICE,COMMERCIAL (LOCAL) Well Milled - 1-19% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),COTABATO CITY OLD MARKET,RICE,COMMERCIAL (LOCAL) Well Milled - 1-19% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),DATU ODIN SINSUAT PUBLIC MARKET,RICE,COMMERCIAL (LOCAL) Well Milled - 1-19% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),DATU PAGLAS PUBLIC MARKET,RICE,COMMERCIAL (LOCAL) Well Milled - 1-19% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),"JOLO PUBLIC, SERANTES CHINESE PIER MARKET",RICE,COMMERCIAL (LOCAL) Well Milled - 1-19% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),LAMITAN CITY PUBLIC MARKET,RICE,COMMERCIAL (LOCAL) Well Milled - 1-19% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),MAIMBUNG PUBLIC MARKET,RICE,COMMERCIAL (LOCAL) Well Milled - 1-19% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),MALUSO PUBLIC MARKET,RICE,COMMERCIAL (LOCAL) Well Milled - 1-19% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),OMAIRA MARKET,RICE,COMMERCIAL (LOCAL) Well Milled - 1-19% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),PARANG PUBLIC MARKET,RICE,COMMERCIAL (LOCAL) Well Milled - 1-19% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),SHARIFF AGUAK PUBLIC MARKET,RICE,COMMERCIAL (LOCAL) Well Milled - 1-19% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),"TUCA PUBLIC MARKET, MARAWI CITY",RICE,COMMERCIAL (LOCAL) Well Milled - 1-19% BRAN STREAK,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),BONGAO PUBLIC MARKET,RICE,NFA - KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),COTABATO CITY MEGA MARKET,RICE,NFA - KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),COTABATO CITY OLD MARKET,RICE,NFA - KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),DATU ODIN SINSUAT PUBLIC MARKET,RICE,NFA - KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),DATU PAGLAS PUBLIC MARKET,RICE,NFA - KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),"JOLO PUBLIC, SERANTES CHINESE PIER MARKET",RICE,NFA - KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),LAMITAN CITY PUBLIC MARKET,RICE,NFA - KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),MAIMBUNG PUBLIC MARKET,RICE,NFA - KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),MALUSO PUBLIC MARKET,RICE,NFA - KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),OMAIRA MARKET,RICE,NFA - KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),PARANG PUBLIC MARKET,RICE,NFA - KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),SHARIFF AGUAK PUBLIC MARKET,RICE,NFA - KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),"TUCA PUBLIC MARKET, MARAWI CITY",RICE,NFA - KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),BONGAO PUBLIC MARKET,SPICES,Chili (Red) - KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),COTABATO CITY MEGA MARKET,SPICES,Chili (Red) - KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),COTABATO CITY OLD MARKET,SPICES,Chili (Red) - KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),DATU ODIN SINSUAT PUBLIC MARKET,SPICES,Chili (Red) - KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),DATU PAGLAS PUBLIC MARKET,SPICES,Chili (Red) - KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),"JOLO PUBLIC, SERANTES CHINESE PIER MARKET",SPICES,Chili (Red) - KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),LAMITAN CITY PUBLIC MARKET,SPICES,Chili (Red) - KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),MAIMBUNG PUBLIC MARKET,SPICES,Chili (Red) - KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),MALUSO PUBLIC MARKET,SPICES,Chili (Red) - KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),OMAIRA MARKET,SPICES,Chili (Red) - KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),PARANG PUBLIC MARKET,SPICES,Chili (Red) - KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),SHARIFF AGUAK PUBLIC MARKET,SPICES,Chili (Red) - KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),"TUCA PUBLIC MARKET, MARAWI CITY",SPICES,Chili (Red) - KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),BONGAO PUBLIC MARKET,SPICES,Garlic(Imported) - KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),COTABATO CITY MEGA MARKET,SPICES,Garlic(Imported) - KG,,2026-02-11T13:58:45.973116+08:00
2026-02-11,150000000,BARMM (Bangsamoro Autonomous Region of Muslim Mindanao),COTABATO CITY OLD MARKET,SPICES,Garlic(Imported) - KG,,2026-02-11T13:58:45.973116+08:00
